StartDate,dataHour,green_energy_HU,green_energy_IT,green_energy_PO,green_energy_SP,green_energy_UK,green_energy_DE,green_energy_DK,green_energy_SE,green_energy_NE,load_HU,load_IT,load_PO,load_SP,load_UK,load_DE,load_DK,load_SE,load_NE
2022-02-23,7,2301,18471,7792,12264,3531,176653,4523,15341,7423,24936,42969,24199,32387,1555,287321,5308,21613,55705
2022-11-08,2,796,3316,3851,58820,631,137277,3227,9729,14850,16082,22690,16588,82820,0,180690,3070,12497,39487
2022-05-03,4,1253,8253,2881,13360,0,62424,2080,12159,1652,20044,34031,14409,26319,1264,234640,4297,15279,45308
2022-02-19,19,1236,5400,6024,12421,2440,185242,5232,13938,14183,21873,31546,18908,30096,2295,231576,4327,17763,52176
2022-07-27,13,5477,16290,5591,71272,0,192942,4298,11564,3578,20829,49066,20691,139400,0,236927,3837,12527,37816
2022-11-15,23,748,7179,1559,64988,320,136137,5213,9493,9226,17529,24234,17053,92028,0,185508,3544,13435,42082
2022-05-04,14,3322,7868,3003,17956,0,98205,1700,11006,1721,20438,35507,21111,27674,1949,244492,4447,14942,38922
2022-03-01,9,6916,17374,4455,16977,275,156219,2446,15344,1262,21754,44756,22683,31426,2368,287348,5215,19805,55359
2022-02-09,20,873,4529,5694,7079,1796,89552,4709,15741,3859,23657,34704,20705,31095,2390,251602,4166,18077,54219
2022-12-16,14,694,10347,1540,61396,2336,40303,2144,14311,453,24558,40530,26582,119548,0,263364,5061,23209,62448
2022-04-07,0,736,7675,5618,14733,0,193348,2280,11745,15333,17830,24756,17435,22713,1058,203302,3511,15833,40731
2022-02-10,16,869,9349,3776,6916,1508,114912,3663,15486,7249,25652,44365,24591,31841,2292,289562,5349,20473,64753
2022-01-09,5,898,7178,3285,20706,0,163352,4626,12479,16122,19498,24309,16835,21535,1142,192030,4045,17693,43688
2022-02-06,9,4017,9064,7703,16680,3459,225708,4664,13647,17163,22203,29581,19191,26526,1384,240425,4436,18387,52721
2022-08-11,23,683,4678,1644,29500,0,74492,452,8822,6821,15676,24032,15579,101880,0,165075,2989,10504,43033
2022-06-05,6,4230,11381,5106,48596,0,116196,1504,10177,5701,14852,26995,15496,83576,1173,169451,3665,11757,36567
2022-03-24,3,585,4078,1027,12785,188,34501,899,11688,525,18926,26882,18375,22344,1280,200260,3756,16635,40552
2022-05-26,11,6824,15518,10013,108196,0,222396,5021,8586,6954,19022,40764,20912,117772,1778,201734,3947,13229,30808
2022-08-05,18,673,9331,3152,73712,0,96046,3135,10339,3685,22304,40597,20878,122824,0,206947,3361,11868,47072
2022-01-21,5,1545,8123,6585,15933,0,137069,4132,16301,8639,25714,40665,24188,32523,1369,275602,5300,21818,52519
2022-03-27,20,735,5116,4757,10965,210,53685,3671,0,3933,19181,25423,16711,24446,1786,200102,3240,14791,44260
2022-08-03,6,4774,13797,4698,38028,0,121471,4088,11964,7493,18820,43065,21292,118432,0,236870,4201,12696,43804
2022-11-27,11,2195,14119,1699,66976,2884,118036,3495,11769,12243,20782,26870,19810,96248,0,206744,3930,17574,49788
2022-10-18,5,1715,9108,3118,51312,0,71936,3697,11633,1998,21018,37128,22130,109720,0,244758,4135,13839,51980
2022-07-12,5,3168,12596,5256,29792,0,85354,1423,10207,1746,19025,42149,20770,116768,1090,225681,3994,12954,45198
2022-12-25,17,1073,7208,3388,52908,1511,120736,3052,15051,2170,17612,25278,16198,87436,0,191985,3901,16949,50956
2022-09-04,16,705,8571,2859,85964,0,87849,2676,11210,1657,18016,31056,17259,97932,0,187500,3549,13124,45360
2022-12-31,5,583,5031,6627,53504,1,142978,3035,11944,13701,15685,22374,15079,74864,0,157872,3419,13912,41280
2022-10-29,9,1640,13237,7354,79164,2766,106594,2963,13412,5099,19724,26677,18971,97012,0,210677,3488,13309,42055
2022-10-11,18,824,4213,2818,27852,0,54248,1704,11524,603,21173,33448,21185,116416,0,226922,3656,13169,53010
2022-02-06,22,1285,8943,5197,11359,508,181289,4432,12446,16807,19258,23375,16336,24705,1806,214470,3789,16974,46159
2022-05-26,8,6724,15934,10172,96804,0,217968,5460,8371,7083,18848,41303,21154,114980,1957,209233,4021,13383,32824
2022-10-12,17,776,5382,1765,26168,0,69359,2697,11449,2676,22426,36072,22806,95252,0,243423,3855,13001,55712
2022-12-10,14,1055,11608,1227,78812,217,39116,1790,13342,1670,22566,31494,22891,103000,0,226404,4378,20001,57442
2022-12-08,18,776,8022,2695,49380,212,57364,2669,13465,2926,24511,31395,24147,112800,0,264252,4268,20186,62587
2022-07-05,0,650,5593,1268,50332,0,59961,2286,10383,1974,18128,30453,16307,95972,1206,170900,2853,11006,42147
2022-06-09,17,1412,11947,2089,75212,0,89557,1639,9903,5209,21799,36910,21832,123624,1834,233690,3848,13846,46374
2022-10-07,19,1044,3279,3831,33152,0,115935,4142,10166,15831,19654,30869,18878,111508,0,206779,3275,11590,48463
2022-01-27,10,3781,10604,7310,14040,1640,198394,5458,15166,16065,25947,44059,25762,34722,2347,312683,5384,19882,62250
2022-11-03,13,2459,9394,2797,71304,191,140271,3190,13906,15084,21297,37860,21971,112456,0,254029,4404,15549,51599
2022-07-08,8,5941,20709,6516,81172,0,158873,4521,11245,2427,20267,43802,21948,127148,1890,253586,4431,13437,39411
2022-10-02,19,884,8639,5551,34324,0,131790,4036,11025,5162,17990,25275,16443,99812,0,186286,3115,12424,45664
2022-06-10,21,1486,10995,1575,49100,0,44893,1243,10112,9480,19076,28519,17274,108796,1371,180567,2994,11244,46038
2022-01-21,20,1600,7857,4387,17469,0,158883,2880,13006,9755,24604,35054,21680,32851,2356,257777,4190,18717,53762
2022-10-23,12,3916,9960,2971,93164,0,129642,946,11304,7384,15588,23817,16828,93664,0,178607,3594,14123,38528
2022-10-21,4,1330,4725,3903,51144,0,87226,1476,12462,3611,21459,34640,22023,99920,0,224414,3978,16499,44407
2022-02-25,15,1233,8850,4572,16354,2512,174664,4581,15288,10565,24641,39434,24267,30194,2248,274926,5239,19295,53223
2022-02-11,16,1704,8998,4200,9158,3306,114436,2769,14543,1040,25710,43853,24540,30662,2110,287982,5168,19960,63405
2022-03-02,22,1001,5588,831,10640,2343,44048,1224,14155,5449,22119,28984,19455,25694,1908,222846,3766,16511,46577
2022-07-23,3,695,5702,1219,38032,0,47006,1784,9857,725,16254,30906,16174,94428,0,155884,2505,9755,39889
2022-01-19,13,3104,6281,4319,16139,0,171186,5804,17195,12969,24953,42816,24753,33991,2396,299848,5376,20711,63835
2022-02-02,16,1804,10062,4073,9351,1478,124768,2914,13022,2838,26822,44718,25044,31859,2375,294291,5390,23102,64876
2022-03-22,15,2024,10334,1644,19116,1738,74464,979,11762,1432,22259,38602,22617,29504,1878,244852,4726,17641,45722
2022-06-06,20,598,6903,1267,41628,0,90566,1368,9954,7949,17285,33005,18493,111304,1715,180419,3149,11269,45412
2022-04-25,19,1096,6382,1308,8622,0,56545,948,11656,9136,21440,26205,20500,27972,962,229638,3768,14228,51754
2022-10-27,23,714,5213,2643,68456,2030,117446,3039,10222,5337,16441,23539,16109,86236,0,175007,2957,11876,40500
2022-10-09,11,6270,9322,5106,65640,0,192828,2713,10724,5023,15012,24103,16477,93048,0,185515,3292,11465,25352
2022-07-25,21,1004,7832,3924,48812,0,93261,2329,9852,7267,19284,36238,16936,121424,0,189895,2673,10553,46850
2022-08-25,16,924,11017,2372,78292,0,93589,2402,10889,5194,22367,37963,22467,126944,0,235340,4075,13574,53369
2022-07-24,3,1070,7307,2576,18628,0,64266,1766,9312,5887,14854,27119,13592,89984,0,143169,2433,9623,38294
2022-09-20,3,854,3293,1777,35168,0,75440,1757,11847,3442,17912,30196,18999,91340,0,192411,3555,13140,41280
2022-02-26,6,1835,12437,1717,11436,2750,70169,1482,12747,970,21120,33373,20517,25304,542,212295,4300,19202,47346
2022-12-24,2,1113,8183,1779,60352,402,139233,1354,11600,15134,13978,19243,14413,74152,0,148037,3543,16309,39318
2022-06-27,0,592,5750,3315,51820,0,64050,865,9483,755,15341,25806,14651,81788,1113,159887,2914,10642,42015
2022-05-08,18,656,8709,3149,12815,0,60162,1294,10457,3828,19894,27997,17853,25404,1684,195361,3570,14340,46093
2022-03-29,23,942,5293,1291,6180,315,45276,1057,12273,3503,18028,24870,17396,22192,1344,187284,3313,16433,41793
2022-03-09,9,4653,19265,3776,21516,1166,156958,2365,12295,3930,23709,42791,23730,31681,2192,275093,5026,19413,41748
2022-02-21,3,832,8028,7011,9946,1512,214852,5980,12936,15395,17804,24350,17249,22837,1202,214395,4004,18313,41940
2022-01-26,9,1979,13268,4633,14332,0,122556,5341,15578,4776,27151,46295,25614,35605,2341,305191,5334,19704,65428
2022-07-17,0,739,4566,3289,35892,0,54260,2990,11182,753,14529,26901,13453,97960,1071,144803,2316,10283,40452
2022-04-20,20,780,4815,1324,18503,0,79065,1800,9753,10567,21176,29033,19490,26033,1801,217312,3309,12993,48913
2022-04-08,13,4100,16565,8172,28425,0,144552,5704,13990,4715,20803,36272,22250,28526,1922,258219,4478,19377,45977
2022-12-09,9,1537,13054,1782,51328,493,66959,1719,13741,1540,25238,36686,25176,118020,0,275954,4890,20835,59820
2022-03-30,3,828,5793,1513,9119,479,39525,1345,12847,3217,19536,31351,20624,24623,1245,212793,4290,19331,42531
2022-06-03,22,1327,5511,2212,27844,0,64291,997,11023,12142,18032,25220,16199,100264,1333,172347,2952,10946,42783
2022-02-19,7,1622,11827,5126,14214,191,234906,5538,14166,16028,22248,35512,19226,27392,1445,234582,4612,18729,48362
2022-10-05,12,5608,11011,5136,65704,0,240402,5372,9298,16165,18540,37278,21429,115292,0,250615,4428,14442,44781
2022-11-29,7,1583,11035,3793,59044,7,54975,2595,13254,987,24246,43537,24952,123924,0,264441,4810,18328,60375
2022-08-05,13,6226,14071,5209,86248,0,185996,2862,10797,7549,20984,44366,21779,134724,0,236392,4003,12944,35028
2022-09-01,8,2598,10686,6333,52052,0,139286,1563,11709,4327,20667,40945,20974,122104,0,243733,4473,14518,37026
2022-02-07,3,1264,9906,4348,12832,1202,199792,5813,13527,16664,18015,24837,17558,22708,1257,219237,4084,18017,43214
2022-08-02,2,760,4833,896,28036,0,41788,1291,9551,5174,15732,29631,15404,98372,0,169131,2840,9777,39743
2022-05-23,23,946,6981,5014,48300,0,149617,3883,10444,10385,16769,26278,16042,93109,1240,191985,3167,11405,42370
2022-10-07,16,925,9440,3622,40704,0,109449,4930,12094,14330,21769,38532,22485,109920,0,235019,4023,12978,52831
2022-09-12,18,587,6443,1044,46384,0,73518,3998,11337,2475,20606,36536,20325,132428,0,224491,3685,12324,53962
2022-01-05,9,1580,12244,3968,22006,0,211729,4113,13308,17411,24176,36161,24107,31813,2356,292886,5472,21489,61124
2022-08-20,21,1136,6157,1486,37692,0,46678,1224,9325,5368,15249,23972,15202,98392,0,154440,2893,10973,43499
2022-05-06,20,1045,8323,917,16231,0,36075,2153,11603,2723,19582,28671,18460,24717,1832,204640,3320,12957,49389
2022-09-17,4,825,10205,3889,51156,0,140945,2273,11046,15704,16190,29081,16807,87492,0,177363,3049,11565,40697
2022-12-09,20,597,9245,1027,55304,400,47090,1977,12934,3658,22019,29724,21346,116108,0,228585,3728,18063,54227
2022-02-22,7,4937,17265,6342,15317,1942,168584,1653,14366,11140,22816,43011,24182,32538,1619,285778,5367,22023,57781
2022-03-19,17,942,10508,3827,10506,2791,175655,2137,11571,15957,23162,35291,21179,26178,1670,240131,4278,16465,50642
2022-07-31,22,676,6080,1035,42116,0,70184,1794,8676,4017,14484,27069,13920,103792,0,155890,2724,9882,42124
2022-06-04,17,853,10970,2235,71456,0,78025,560,9568,11077,19226,33000,17953,101524,1555,189157,3382,12332,42107
2022-08-18,5,3004,10200,3317,46124,0,62861,1740,10437,1855,19543,29847,22121,97876,0,226659,4439,14481,47656
2022-06-10,12,6311,20193,5599,64044,0,184234,3260,11798,8326,20358,39130,21374,129692,1685,244198,4166,13509,40563
2022-03-28,5,2082,10354,6416,11524,39,70867,4390,14119,548,22043,38641,22079,29529,1595,256093,4689,17894,51915
2022-01-03,4,1144,6553,4420,7817,0,184861,4806,10816,16200,18135,24670,18749,22969,911,199216,4201,17213,43740
2022-05-13,6,3673,15001,4860,14247,0,133904,2839,12288,11169,20702,38259,21282,28622,1739,259607,3713,15150,46310
2022-03-31,1,918,9320,2832,14467,862,95036,2673,11507,9440,17248,25224,17964,21624,1275,197902,3628,17356,40564
2022-07-17,15,3353,10879,3979,72364,0,125829,3019,11393,1725,17115,35562,16042,117596,1534,184706,3388,12208,35605
2022-04-16,10,4819,18897,7508,23520,0,207161,1712,9405,4087,18002,26317,17580,23252,1670,209714,3579,12941,27522
2022-10-22,21,907,6336,2496,67144,0,68908,1542,11354,2936,16138,22498,15134,86036,0,161522,2846,12468,41176
2022-10-29,8,1455,12664,7181,71008,2694,94139,2887,13415,4619,19614,27815,19103,96804,0,208411,3529,13661,43386
2022-05-21,1,1419,7398,3425,11622,0,155126,2405,8959,15023,15753,24428,15216,21912,1097,175001,2882,11215,39445
2022-07-16,3,769,4673,2793,21588,0,99909,3642,11416,6457,15310,29142,15367,99672,1054,164302,2563,10276,39949
2022-06-16,23,583,4660,2109,47520,0,47831,1303,9381,1513,16976,29034,13587,105460,1199,164486,2757,10970,43457
2022-03-25,10,7500,14900,5933,13999,368,176678,3768,13289,2454,19201,36132,20996,31384,2128,266402,4232,15922,35768
2022-03-09,4,1146,8113,1375,8437,2755,58924,1811,12202,6242,21893,33716,21729,25529,1125,230688,4496,19462,43709
2022-01-22,17,1181,8587,2567,11283,0,83462,2761,12707,2245,25001,38512,22430,32306,2298,253557,4685,19571,58230
2022-08-06,6,5428,12278,4641,39680,0,105402,5017,11475,1615,16923,34743,18552,96672,0,189650,3550,10763,34755
2022-03-28,13,5804,8791,8907,15709,187,178495,5493,14090,1546,19619,36460,21260,28364,1959,253658,4320,16873,37131
2022-04-29,10,7030,19476,5334,19318,0,159224,3067,10466,5396,18323,34786,21480,29249,2013,256422,4191,14864,44564
2022-04-03,13,4271,10927,5029,25891,1848,164883,3999,12295,3869,18616,25918,18303,23993,1641,208094,4105,15333,36056
2022-05-23,15,2612,12864,3726,89758,0,163264,4173,11200,4050,20412,38547,20910,119261,2056,254237,4427,13969,56677
2022-12-27,5,1235,6581,6424,36728,1066,162416,4745,13980,12024,16124,25784,17891,84752,0,184686,3916,17997,44066
2022-04-01,13,2820,15132,8278,26824,1372,178045,3721,11862,16500,22944,38709,23953,28650,2149,279737,4420,17156,51354
2022-11-14,4,851,4476,1944,29712,71,108726,3156,11695,5320,18028,28237,19719,81000,0,197563,3627,14900,41802
2022-11-04,7,2545,15095,4506,58712,714,118945,3469,13973,3444,21215,37513,22583,111252,0,255221,4568,15342,53638
2022-05-10,3,766,6355,3833,9041,0,85137,3480,12308,11274,17651,28217,18703,24045,1086,207789,3737,13616,42103
2022-01-10,20,1157,9446,1642,14934,0,41912,2745,13312,3687,24104,34607,22125,30896,2404,250931,4426,20161,55600
2022-05-14,19,630,8185,4152,10382,0,72039,2216,11791,1476,18969,27898,17353,25409,1596,191610,3214,12709,47060
2022-10-01,10,3054,18353,5432,73684,0,199731,2691,9951,13493,18535,27786,18658,98364,0,225470,3787,13093,35068
2022-11-22,19,1419,12115,2054,92876,452,123080,4672,12580,9802,23414,35238,22673,132068,0,245094,4191,17948,56256
2022-01-06,22,1154,5283,3271,11633,0,138515,4030,12872,16456,21060,22992,16997,24213,1943,225569,3987,18524,48467
2022-07-10,4,1582,9254,4302,25868,0,115101,3028,10702,4920,14659,24218,13857,84232,1018,155261,2905,10890,37346
2022-08-25,9,7003,16510,5989,71140,0,176404,3413,11470,4829,19547,37420,22919,124936,0,251075,4503,13622,39407
2022-04-15,17,716,8975,6176,8336,0,76702,1068,10356,2059,19185,35541,22196,22222,999,200520,3872,15544,52258
2022-11-05,15,1776,11231,3032,57620,692,87459,2781,13758,14681,20882,30838,20713,89584,0,207825,4085,14713,51246
2022-09-23,20,640,3643,680,49040,0,46509,1615,10044,3118,19370,28009,17618,104584,0,189233,3020,11766,45737
2022-02-07,17,1776,13360,6550,15535,3610,173132,4343,15165,12459,26365,43367,24518,33759,2421,297057,5214,20888,63355
2022-09-22,3,864,5250,1389,23772,0,33451,1059,10791,543,18018,30090,19239,90408,0,189767,3630,14302,40901
2022-12-09,15,699,12465,1747,46244,357,59979,1702,14020,1213,25496,37733,25711,114804,0,266565,4807,20864,65421
2022-05-27,18,1186,9931,5919,69976,0,177998,3957,11348,7662,21498,37100,20832,112596,1712,211397,3615,12863,46662
2022-10-21,3,1489,3184,3929,56848,0,95068,1644,12153,3553,18670,30007,20271,89068,0,197596,3464,15078,40393
2022-10-18,10,7637,12231,3719,91036,0,127612,4383,10671,3379,17598,34200,21855,116536,0,259451,4340,14002,35676
2022-06-28,18,514,8872,1395,45804,0,66567,380,9665,1202,24691,42577,21448,120480,1780,220908,3753,13118,49984
2022-02-16,0,792,5715,5187,16681,3136,190094,3841,13287,12733,19310,26159,17400,24137,1364,217374,3809,15986,43036
2022-10-28,17,621,7908,5567,56380,2463,136914,2480,12797,12209,21982,35009,21836,114688,0,238057,3775,13599,53593
2022-08-11,13,4903,14688,4139,70908,0,176775,1792,10859,3997,19403,35720,20725,132092,0,234493,4303,13745,34647
2022-07-02,9,7636,16084,4661,71452,0,230834,3921,11706,4884,19049,36689,19252,112732,1627,217829,3857,12080,29152
2022-09-09,3,484,6347,1970,28240,0,69421,2499,12325,9025,17747,31931,18714,93616,0,189740,3706,12958,42223
2022-10-23,19,829,5717,2421,53364,0,140443,2939,11151,12461,17166,24992,16702,100648,0,188749,3253,13620,44744
2022-03-19,18,1048,7782,3878,11464,3082,173745,2213,11508,15793,23145,33122,20558,27768,1854,240234,4037,16227,51419
2022-12-26,23,555,7807,4730,32844,522,167879,4402,11024,16456,14690,17845,12612,80724,0,162914,3408,15581,41658
2022-03-02,23,1037,5268,845,10028,1991,43856,1211,13742,5094,20900,27330,18879,24224,1633,211739,3645,16399,43766
2022-07-07,3,839,5424,2445,53728,0,106960,2412,10340,14541,17725,34373,17997,96848,1102,197617,3539,12382,43060
2022-01-31,12,1912,15578,2111,22847,1826,117818,942,13106,15074,25975,43155,25061,32584,2446,303665,4973,21557,61177
2022-06-13,21,1269,6016,3746,41452,0,73976,4175,10247,1305,19214,30375,16859,116980,1582,190820,3144,11637,46902
2022-10-02,16,1123,11018,5045,41040,0,139612,3841,11490,6438,19785,29226,18477,88148,0,197690,3646,14100,47198
2022-11-23,21,970,5454,614,56156,2952,123844,4338,11133,16457,21182,29080,20165,109076,0,214181,3755,16833,49368
2022-10-10,14,2124,5447,5056,37244,0,125657,2487,12078,10545,20294,35344,21285,110420,0,237846,4353,13984,50795
2022-09-27,9,3101,19076,4533,98308,0,145475,2188,11815,9375,21320,35851,21766,113608,0,258732,4355,15046,52277
2022-09-13,17,541,8209,3289,53636,0,90609,5550,12132,2909,21707,40376,22053,121524,0,238847,3836,14176,53829
2022-06-11,21,1293,9627,1011,53784,0,53226,1729,9318,7083,17063,25752,15253,103036,645,167397,2818,10809,43391
2022-03-03,8,5768,13233,2950,12495,822,120792,1835,13279,4406,22385,43636,23698,32102,2170,281202,5132,19747,47644
2022-03-02,12,6243,14353,3315,20607,2636,120123,2036,14079,3377,21492,40868,23149,31458,2352,275828,4803,18341,40032
2022-06-28,9,6337,15900,5104,63552,0,166664,2183,10674,2208,22246,48971,23004,124164,1924,260530,4650,14621,34079
2022-05-16,4,1737,9869,2731,10744,0,98402,932,12274,6387,19079,32439,20075,25007,1121,225003,4084,14743,42531
2022-06-01,6,3773,15736,3909,40392,0,112530,1236,11380,1731,20424,39197,21355,114076,1840,245364,4274,15132,44132
2022-07-30,2,894,6252,2463,45584,0,44460,1090,9340,1157,15883,28293,14376,94316,0,152129,2529,9641,39912
2022-12-25,1,638,4381,1274,58972,1618,88784,2139,12748,10645,13496,16997,12684,70024,0,137905,3129,16244,38104
2022-10-26,11,4580,11822,4200,61824,3143,129775,1410,12155,10149,19541,35510,21942,115604,0,245714,4302,15857,39081
2022-02-26,3,1073,5389,1307,10132,2680,78666,1848,13218,992,18411,25524,17974,22328,1131,195505,3604,17384,42217
2022-10-02,6,3859,13265,6637,28924,0,147374,3576,9135,8684,15616,24753,16265,77616,0,182838,3383,12291,39054
2022-01-28,7,3326,15190,6955,16784,0,164101,3832,16906,3638,25071,46432,24958,35256,1704,303266,5289,20528,61739
2022-12-22,10,2615,9414,3789,91300,200,131411,3964,14403,9495,22335,37126,24430,119912,0,248707,4559,18167,52122
2022-03-30,8,3988,11165,4801,15542,1232,81042,3135,12337,3646,21146,42377,22417,31238,2294,274432,4934,19218,45933
2022-09-30,13,3650,10961,1969,92212,0,154313,2747,10791,13743,19435,36900,21708,106148,0,228505,3979,13881,40036
2022-07-06,22,656,5101,1915,53184,0,90421,2046,9970,10699,18495,32903,16268,105616,1306,183036,3137,11128,45385
2022-09-10,11,6210,19007,2188,65760,0,133230,1690,10383,4398,15806,31131,18665,112476,0,200123,3537,12699,35649
2022-08-06,18,1545,9776,3142,51100,0,66745,2162,11144,1236,19998,35533,17777,115316,0,178121,3176,11584,44586
2022-06-18,12,6834,19349,7586,100392,0,214829,2511,11741,5687,16379,32779,17366,126772,1488,206748,2853,11238,30416
2022-05-04,12,5285,11965,4350,18506,0,125026,1834,11025,1837,19664,38010,20773,28710,1933,252180,4182,14624,32997
2022-04-15,15,1599,7116,6195,14987,0,96544,1278,10327,1276,17713,33335,21784,20602,1944,193836,4043,14847,47998
2022-08-20,9,3434,17445,4196,66612,0,112236,2203,11002,2999,17170,27481,20178,103308,0,204263,3650,13069,30381
2022-08-08,8,5675,15185,5308,56820,0,155262,1536,10371,1570,19044,36260,21167,118764,0,237400,4513,13552,36863
2022-08-31,15,1962,11440,2347,79580,0,101092,1370,11823,11684,21664,40416,20980,127372,0,231846,4195,14287,45222
2022-01-07,0,964,5932,3296,12374,0,150700,4679,12084,16758,18965,20609,16186,21292,1460,208118,3869,18153,44996
2022-12-13,0,857,5432,4848,87856,122,75038,2124,13338,2405,19262,25177,17901,92500,0,208696,3834,17706,46214
2022-06-12,2,1109,8401,1405,50780,0,49680,1619,8865,4697,14092,21988,12947,82872,1002,143874,2530,10339,38254
2022-04-10,2,1399,8572,5636,7521,0,136157,5309,10757,5729,15986,21769,15121,19533,1176,180445,3430,14772,39080
2022-05-27,6,4552,15897,7591,69364,0,189070,5467,11572,11051,19575,41212,21832,111408,1740,227058,4121,14267,40486
2022-02-12,14,2507,6348,3267,9688,3006,151004,5693,15387,13863,20904,31006,20702,26819,1834,228981,4660,18953,44327
2022-06-20,0,994,3966,1491,22432,0,49594,317,9194,5338,15055,24368,14410,91132,1083,158530,2766,10749,40122
2022-04-09,1,1475,8483,3209,10815,0,135228,5385,12004,11713,16697,24080,16857,21419,1251,193869,3387,16323,40271
2022-05-31,4,1523,10379,2751,20356,0,61371,988,10447,1013,19595,34305,20680,100716,1202,224609,4138,14663,43516
2022-01-17,11,2680,13268,7460,14840,0,194560,5897,16653,10225,27083,41007,25259,34828,2537,308735,5308,20574,59545
2022-11-16,2,736,7856,2223,72672,397,141300,5113,9322,9565,16110,23583,17095,84072,0,187398,3481,13356,40549
2022-04-24,21,1041,8205,2991,6405,0,85689,3074,10897,11718,17416,22341,15778,22388,1478,185244,3143,14053,42615
2022-01-18,18,1329,6661,3207,10461,0,74386,4478,15771,2082,26446,42275,24818,37324,2814,281729,4663,19633,62339
2022-03-22,9,7288,17328,5342,19726,1868,156062,1752,11781,1479,19840,38834,21673,31261,2133,267820,4691,17121,38929
2022-04-06,4,1048,6598,3211,9374,0,171006,2927,13095,14638,22918,36371,22956,30047,1266,249372,4959,19740,47668
2022-08-29,11,6336,13657,6683,75124,0,162937,2461,13051,2819,20056,39819,21293,133420,0,237860,3620,14111,38277
2022-07-06,12,6531,17752,6441,86328,0,218865,4773,11759,6633,21101,49043,21492,133984,1847,253717,4397,14190,38353
2022-10-04,3,1255,4624,4571,20480,0,62657,1535,11518,5273,18048,29749,19421,86872,0,184500,3661,13978,40348
2022-11-19,21,749,8897,1796,71024,1608,45854,2453,11544,1393,18790,24985,18100,97260,0,184643,3544,16031,48303
2022-04-03,1,1389,9170,2831,10863,31,57350,2076,11501,2033,16515,21558,15630,20306,1260,176703,3325,15985,39742
2022-05-21,18,995,10700,4826,11103,0,105174,1913,9135,1239,19639,31062,18008,27326,1649,194220,3310,12589,45117
2022-04-26,0,967,5626,1022,5477,0,50192,653,11324,10423,16894,19605,17432,21388,1235,182975,3173,13089,40603
2022-11-25,5,851,4993,531,48588,1448,97444,4110,12496,13003,22739,36490,24086,100920,0,235571,4580,18324,48052
2022-02-23,13,5175,15345,7478,13458,3474,206763,4963,15398,14087,22454,40206,23685,30286,2320,273205,4836,19924,43659
2022-09-09,17,297,11301,2786,44720,0,71252,1164,11449,6222,21437,39460,21436,120204,0,223178,3593,13375,51770
2022-01-21,1,1433,6615,6624,16284,0,154426,3877,15605,9637,20182,26532,18580,24559,1444,228900,3903,18078,45002
2022-02-05,9,4618,9955,7555,16658,4054,224358,5624,14943,11852,22046,34199,22005,29523,1664,254056,4727,18792,46946
2022-09-09,15,1102,11558,1861,64488,0,90623,1302,11723,7505,20658,39193,20801,123596,0,230435,3958,13696,50045
2022-06-06,22,610,5681,1148,31204,0,75207,1322,9196,8003,14864,28533,16572,98632,1400,158128,2895,10677,40853
2022-02-17,19,1726,7622,7006,10854,784,205262,5121,14975,13544,24439,38255,21695,33107,2574,271755,4626,19253,57577
2022-07-21,17,690,13755,2930,71780,0,95471,1958,9549,9267,23925,46063,22088,141416,0,228269,3496,11751,52827
2022-03-24,16,1249,6995,1974,15288,137,50227,1559,12629,1593,22727,39226,23616,30259,2151,251069,4569,17403,52913
2022-07-14,21,1233,4962,2434,52520,0,98295,3794,11955,3622,20034,33090,17060,124596,1525,195377,3033,10854,49043
2022-11-13,2,748,4396,527,42108,1888,70194,580,9976,1066,14523,19775,13971,72776,0,147785,2673,12105,38113
2022-03-02,7,4048,15032,2957,15213,2462,76840,1596,14408,4375,23736,44404,23599,31968,1645,279415,5156,20294,53405
2022-10-06,11,6131,12057,9281,74320,0,223530,6278,13653,10528,18048,34899,21501,118340,0,249153,4517,13458,34295
2022-09-18,4,1123,6286,1918,32004,0,152342,3064,10479,11315,14565,22377,13981,78884,0,157154,2894,11354,37777
2022-09-25,3,607,6549,521,41292,0,55594,450,9792,3327,14711,21310,13815,74368,0,144322,2751,11356,37482
2022-01-24,5,654,10301,1521,10187,0,57347,3876,15396,1166,25584,39348,23850,31891,1214,255950,4847,19543,52173
2022-11-13,0,781,4697,573,46696,1057,57564,678,9858,1137,15182,20294,14060,77424,0,150346,2737,12427,39507
2022-03-24,17,1186,8154,2269,15864,98,52902,1697,12754,1478,24438,41651,24210,31779,2270,261404,4532,17593,55382
2022-03-18,19,731,8159,1506,9228,2176,103708,1593,12047,11225,24135,36075,22118,30676,2217,249814,4021,16600,53279
2022-09-01,5,1104,9331,3291,16240,0,79620,880,11938,5321,20526,39957,20960,109484,0,225265,4242,15039,47045
2022-01-13,3,645,8151,5512,10306,0,126750,5041,14210,3973,21213,28366,19708,24121,1348,228035,3943,16492,45240
2022-10-08,22,1007,3124,3829,24720,0,75312,2423,9877,1523,15196,21646,14147,82032,0,159367,2725,10716,40453
2022-05-29,19,695,9411,846,43440,0,64145,1543,10335,3743,18325,27586,16942,103704,1547,188913,3293,12498,45433
2022-02-13,18,942,6311,6688,16200,1155,190923,4750,15312,17067,23456,33541,19721,30430,2302,245840,4594,18442,54623
2022-06-05,14,4277,12271,4180,81260,0,133627,1612,9812,3830,15593,29532,15780,93420,1476,174645,3752,12403,44791
