StartDate,dataHour,green_energy_HU,green_energy_IT,green_energy_PO,green_energy_SP,green_energy_UK,green_energy_DE,green_energy_DK,green_energy_SE,green_energy_NE,load_HU,load_IT,load_PO,load_SP,load_UK,load_DE,load_DK,load_SE,load_NE
2022-09-15,20,753,5730,4936,37432,0,104143,4842,10655,12453,18599,31665,17249,110536,0,201443,3228,11919,48269
2022-09-15,21,755,5772,4657,34496,0,111753,4940,10254,11677,17876,29418,16292,102268,0,188185,3110,11367,45696
2022-09-15,22,748,5978,4840,39544,0,121595,4864,9911,12141,16997,28063,15692,98552,0,181847,3019,10983,43405
2022-09-15,23,729,5588,4913,39128,0,123590,4645,9855,12905,16167,27170,15490,94868,0,177818,2909,10907,41797
2022-09-16,00,688,5974,5033,38460,0,126614,4400,9892,12419,15636,26888,15424,91928,0,175455,2883,10833,41033
2022-09-16,01,766,5965,5152,38420,0,128349,4177,10302,11672,15542,27038,15656,90312,0,176813,2896,10975,40303
2022-09-16,02,821,5862,5145,38784,0,127399,4135,11045,12315,16045,28181,16359,90400,0,182222,3072,11485,40501
2022-09-16,03,787,6850,5455,38920,0,125444,3887,11854,12619,17463,32219,18321,93476,0,198210,3555,12857,42018
2022-09-16,04,914,8984,6148,37948,0,132618,3581,12152,13385,19568,36227,20161,103848,0,225712,3937,14065,45706
2022-09-16,05,1319,13099,7395,38440,0,143782,3536,12059,13282,20309,40386,21146,113176,0,241267,4126,14452,49367
2022-09-16,06,1927,14569,8920,40672,0,156840,3611,12028,13105,20374,41998,21221,116800,0,249413,4194,14512,48283
2022-09-16,07,2338,15670,9969,56916,0,166693,3563,12118,14163,20373,42390,21047,120048,0,253838,4318,14558,45532
2022-09-16,08,2668,16524,10171,72620,0,185496,3686,12111,13760,20441,42096,21245,122036,0,258932,4354,14345,43496
2022-09-16,09,2669,17076,9846,81060,0,199768,3807,11805,15268,20508,40304,21173,122392,0,262410,4363,14460,42815
2022-09-16,10,2604,16350,9800,86204,0,214096,3779,11636,14480,20638,39982,20965,124180,0,259817,4299,13915,40484
2022-09-16,11,2431,15420,9501,83512,0,219162,3759,11326,13421,20107,40338,20574,124268,0,252225,4171,13529,39393
2022-09-16,12,2198,15395,8632,84492,0,222565,3690,11215,13591,20067,41450,20684,121372,0,246024,4009,13365,40002
2022-09-16,13,1877,15066,7475,87612,0,221684,3293,11257,15796,20165,41912,20666,118528,0,244514,4018,13155,41915
2022-09-16,14,1340,13931,5635,91092,0,209770,2843,11258,14917,20528,40869,20495,117332,0,240049,4087,13524,43767
2022-09-16,15,904,12060,4691,92700,0,182164,2489,11235,14859,20524,39705,20673,118088,0,239879,4001,13585,48399
2022-09-16,16,689,12448,5023,85596,0,166930,2186,11326,15827,20848,40887,21678,117496,0,239836,3776,13473,50722
2022-09-16,17,659,11783,5363,70480,0,169701,2226,11445,16025,21342,39809,21408,117064,0,238878,3611,12854,51878
2022-09-16,18,693,8475,5379,61924,0,165064,2304,11403,15191,20424,36695,19897,121664,0,227640,3401,12291,51177
2022-09-16,19,713,7462,4760,62888,0,156668,2416,11039,15012,19043,33870,18277,118128,0,211960,3208,11764,48962
2022-09-16,20,843,7490,4662,63976,0,154798,2692,10547,14356,18268,31321,17048,108040,0,198569,3052,11301,46671
2022-09-16,21,983,7999,4555,58212,0,151217,2704,10372,15080,17586,29147,16030,100804,0,185748,2942,11171,44481
2022-09-16,22,906,7833,4478,59864,0,147168,2648,10097,15766,16683,27540,15277,97332,0,176275,2797,10875,42113
2022-09-16,23,782,8277,4479,56620,0,143866,2541,10105,15490,15781,26662,15011,92732,0,169468,2758,10778,40536
2022-09-17,00,731,8051,4141,53812,0,142699,2414,10023,15737,15261,26215,14792,89156,0,165359,2664,10634,39368
2022-09-17,01,723,8422,3923,53480,0,135997,2458,10038,15677,15052,25952,14926,87160,0,163885,2695,10547,38590
2022-09-17,02,694,9350,3827,54712,0,135849,2276,10292,15392,15220,26125,15158,85712,0,164317,2726,10916,38082
2022-09-17,03,744,9816,3677,52052,0,135292,2187,10775,15671,15437,27689,15528,84832,0,167247,2805,11142,38849
2022-09-17,04,825,10205,3889,51156,0,140945,2273,11046,15704,16190,29081,16807,87492,0,177363,3049,11565,40697
2022-09-17,05,1000,12586,4402,50176,0,141841,2391,11503,15347,17207,31902,17999,89948,0,188482,3342,11891,41137
2022-09-17,06,1300,14720,4961,52844,0,157087,2513,11627,14962,18133,33621,18797,92692,0,201719,3479,12595,40121
2022-09-17,07,1720,15688,5590,72008,0,173201,2743,11529,15194,18721,33522,19104,97748,0,210466,3579,12437,38242
2022-09-17,08,1984,17804,5796,87412,0,193322,2923,11351,15883,19099,32736,19322,101340,0,216443,3662,12320,36263
2022-09-17,09,2509,18483,5812,87836,0,203231,3161,10753,15854,19086,31004,19274,102788,0,219741,3712,12444,34947
2022-09-17,10,2818,19361,5700,87992,0,211820,3428,9527,15390,18667,29820,19083,103648,0,215066,3924,12097,32311
2022-09-17,11,2756,19860,5403,87756,0,211737,3444,9230,14474,17951,28370,18343,104552,0,208800,3797,11841,31142
2022-09-17,12,2342,19518,4947,83808,0,205051,3263,9208,14956,18098,28257,18313,102124,0,203616,3706,11934,31271
2022-09-17,13,1752,18542,3878,81016,0,201332,3213,10114,13585,18416,28765,17954,99168,0,201376,3712,12171,31946
2022-09-17,14,1380,15650,2923,79332,0,195331,3118,10751,14035,18717,29639,17977,98212,0,202260,3764,12692,36193
2022-09-17,15,1165,12653,2605,75980,0,175893,2991,10721,16327,18691,30351,18307,98764,0,203744,3669,13093,42852
2022-09-17,16,1069,11667,2848,65520,0,165823,2988,10929,15918,19206,32369,19269,99848,0,209004,3484,13241,46772
2022-09-17,17,1203,11417,2945,50136,0,164618,3074,10956,16199,19587,31957,18984,100760,0,210701,3392,12696,48418
2022-09-17,18,1280,9982,2628,45452,0,160064,3071,10890,15138,18757,29975,17665,107188,0,202164,3200,12475,48195
2022-09-17,19,1434,9142,2394,46996,0,149838,3241,10801,14662,17522,27995,16474,106052,0,190241,3045,12038,46154
2022-09-17,20,1293,8455,2500,47680,0,144319,3264,10711,14748,16565,26264,15265,97748,0,180334,2952,11617,44518
2022-09-17,21,1175,8518,2454,49112,0,142438,3279,9055,14612,15644,24350,14209,92012,0,169132,2897,11111,42754
2022-09-17,22,1214,8206,2292,44248,0,148208,3206,8881,14020,14760,22867,13549,87440,0,160004,2826,11272,40708
2022-09-17,23,1154,7943,2159,40976,0,148549,3111,8537,13767,14208,21936,13357,83036,0,154714,2747,10850,39062
2022-09-18,00,1042,7872,2007,37836,0,154365,3149,8824,13246,13912,21518,13293,80188,0,151533,2667,10762,38138
2022-09-18,01,1059,7233,1860,35788,0,152763,3320,9560,12759,13732,21284,13332,78556,0,151950,2646,10812,37586
2022-09-18,02,1122,6394,1745,33760,0,151960,3121,9336,12204,13828,21538,13336,77236,0,152042,2651,10862,37360
2022-09-18,03,1083,5794,1741,31728,0,153191,3111,8742,12303,14046,22156,13305,77396,0,153412,2780,10577,37553
2022-09-18,04,1123,6286,1918,32004,0,152342,3064,10479,11315,14565,22377,13981,78884,0,157154,2894,11354,37777
2022-09-18,05,2521,9284,2511,31872,0,146900,3283,10501,11807,15093,24251,15130,79552,0,166433,3207,12167,39121
2022-09-18,06,4603,12418,3217,32152,0,159338,3529,10480,11205,15399,25842,16139,80916,0,179088,3401,12735,39747
2022-09-18,07,5906,14684,3970,41532,0,173374,3760,10525,10650,15491,25972,16688,86092,0,189695,3531,12942,40450
2022-09-18,08,6606,16243,4675,59412,0,191526,3503,10539,11949,15784,25988,16933,89852,0,199748,3569,12768,41475
2022-09-18,09,6400,17004,5199,70132,0,203429,3196,10287,13003,16277,25791,16944,91996,0,208349,3626,12853,41869
2022-09-18,10,5864,17333,5265,74140,0,204822,3087,9559,13551,15812,24584,16632,94556,0,207040,3646,12648,42185
2022-09-18,11,5614,16995,5237,73680,0,204520,3287,9261,14066,15257,24047,16513,97560,0,200950,3685,12226,42718
2022-09-18,12,5065,15932,4817,73376,0,197065,3254,9385,14885,15288,24212,16165,95796,0,195782,3708,12187,43034
2022-09-18,13,4382,13536,4152,69168,0,185892,3149,10074,14662,15645,25215,16093,92100,0,194744,3711,12510,43932
2022-09-18,14,3150,9570,3170,68292,0,167594,2761,10356,14728,16548,26117,16515,91304,0,193807,3936,13073,45702
2022-09-18,15,1746,6541,2833,65464,0,152824,2352,10278,15438,17316,27133,17098,92432,0,195400,3845,13185,48416
2022-09-18,16,978,7674,3026,51704,0,148667,2340,10674,15053,18596,29749,18321,93468,0,197949,3649,13481,48909
2022-09-18,17,1063,7635,3098,42024,0,150300,2330,10807,15004,19658,30113,18153,96352,0,200803,3553,13069,49463
2022-09-18,18,963,5934,2889,43084,0,144013,2343,11160,15158,18983,28505,17112,105212,0,194790,3383,12825,48473
2022-09-18,19,819,4602,2411,44264,0,139495,2304,11172,14969,17633,26660,16116,104836,0,185912,3227,12216,46733
2022-09-18,20,822,3933,2373,43224,0,134072,2063,11055,14916,16404,24605,15046,99324,0,179681,3025,11863,44594
2022-09-18,21,893,3689,2315,38208,0,130061,1931,10268,14085,15393,22884,14239,93036,0,170410,2934,11481,42264
2022-09-18,22,913,3560,2192,34608,0,137557,1906,10085,13140,14529,21796,13921,88300,0,164494,2826,11449,40215
2022-09-18,23,840,4405,2004,33372,0,142275,1944,9955,12020,14070,21284,13684,84736,0,161406,2790,11210,38718
2022-09-19,00,965,4560,1739,33168,0,142476,2006,9999,10958,13829,21276,13690,82476,0,160295,2763,11206,38086
2022-09-19,01,956,5382,1586,32628,0,136216,2012,10311,10759,13895,21684,14164,81552,0,161983,2840,11497,37927
2022-09-19,02,815,5686,1456,30828,0,131529,1977,11138,9841,14733,23572,15259,82020,0,168900,3027,12147,38415
2022-09-19,03,885,5516,1646,27816,0,125288,2299,12267,9726,16637,28272,18020,85952,0,188047,3511,13253,40170
2022-09-19,04,1013,8450,2198,28444,0,130609,2282,12579,9916,19449,32584,20290,98488,0,219834,3955,14201,44319
2022-09-19,05,1342,11406,2866,28936,0,142028,2356,12925,9973,20307,35855,21569,109924,0,236539,4131,14731,49051
2022-09-19,06,2151,12367,3368,32008,0,143246,2538,13114,10548,20707,36412,21998,113476,0,245842,4231,15157,48836
2022-09-19,07,2984,13170,3454,40236,0,147401,2996,13084,10855,20467,36368,22025,116644,0,247775,4301,15022,45517
2022-09-19,08,3741,15008,4013,48084,0,154020,3021,12794,10570,20149,36303,22006,118444,0,252007,4253,14862,42093
2022-09-19,09,4553,15324,4496,55936,0,172141,3129,12789,9503,19934,34333,21899,119460,0,255559,4210,14896,40188
2022-09-19,10,5159,15655,4483,59880,0,193069,3310,12588,8568,19514,34627,21650,121716,0,254645,4266,14898,38631
2022-09-19,11,5578,15100,4524,61788,0,206288,3433,12655,9187,18873,35535,21182,122580,0,252699,4136,14940,38108
2022-09-19,12,4885,13071,4639,64352,0,206097,3472,12742,8686,19115,36032,21542,120516,0,249762,4001,14852,38617
2022-09-19,13,4312,10962,3807,65248,0,191630,3574,12239,9349,19358,36532,21422,118448,0,244290,4005,14735,41291
2022-09-19,14,3198,8597,2445,65572,0,168339,3422,12304,9921,20026,36339,21206,118272,0,238754,4163,14726,44603
2022-09-19,15,1702,7387,2024,63008,0,135154,2919,12085,9978,20574,36144,21541,118444,0,235626,4114,14565,49377
2022-09-19,16,1008,7995,2969,53444,0,121374,2486,12230,8435,21765,37900,22638,117300,0,236503,3901,14646,51233
2022-09-19,17,1041,7955,3093,41548,0,119131,2462,11953,8841,22695,37169,22254,117652,0,238066,3764,14150,52974
2022-09-19,18,1018,4199,2805,40080,0,111013,2508,11339,8091,21607,34312,20684,123716,0,227989,3549,13220,52402
2022-09-19,19,1246,3636,2688,40040,0,95991,2320,10597,7195,19958,31249,19099,118688,0,212978,3352,12787,49509
2022-09-19,20,1194,3302,2599,36528,0,90703,2067,10223,5780,18860,28667,17702,107752,0,196474,3120,12340,46765
2022-09-19,21,1228,3080,2362,34356,0,91810,1881,9946,5399,17969,26748,16550,99816,0,184056,2992,12103,44141
2022-09-19,22,1135,2979,2175,35196,0,98574,1766,9714,5029,16983,25477,15889,95556,0,175801,2913,11844,41827
2022-09-19,23,1103,3980,2041,37540,0,97589,1701,9452,4443,16101,24798,15611,91864,0,170374,2848,11484,40404
2022-09-20,00,927,4340,1836,38156,0,92833,1923,9578,3650,15663,24558,15530,89356,0,168833,2814,11143,39546
2022-09-20,01,967,4827,1847,39004,0,95140,1818,9994,3475,15635,24798,15893,88592,0,171324,2834,11277,39343
2022-09-20,02,884,3774,1849,36772,0,87311,1696,10603,3149,16244,26151,16639,88344,0,176386,3050,11655,39465
2022-09-20,03,854,3293,1777,35168,0,75440,1757,11847,3442,17912,30196,18999,91340,0,192411,3555,13140,41280
2022-09-20,04,1077,5751,2421,34384,0,73814,1762,12791,3198,20065,34153,21032,101908,0,220649,4003,14534,45682
2022-09-20,05,2271,9718,3175,32244,0,79124,1909,12821,3245,20208,37873,22081,112520,0,234459,4154,14905,50452
2022-09-20,06,3950,11870,3438,32528,0,89081,2017,12455,2944,19603,38967,22357,115708,0,241409,4195,14962,50562
2022-09-20,07,5076,11933,3796,49104,0,101085,2153,12021,3227,18678,38216,22081,118424,0,243851,4294,14674,47289
2022-09-20,08,5652,12622,4335,67664,0,117842,2161,12015,3346,18454,37681,22020,120232,0,247639,4281,14331,43238
2022-09-20,09,5553,12619,4666,75688,0,130749,2103,11910,3846,18453,35688,21505,121676,0,251584,4237,14158,42185
2022-09-20,10,5297,11829,5070,75956,0,140688,1970,11766,3535,18782,34746,21399,123352,0,248307,4259,14282,41989
2022-09-20,11,5167,11480,5106,70112,0,143574,2050,11552,3351,18479,35861,20746,123288,0,243431,4129,14520,41508
2022-09-20,12,4833,11336,5025,71080,0,139585,2106,11389,3306,18730,36908,21124,121696,0,237667,3984,14461,41342
2022-09-20,13,3810,10159,4086,71728,0,122938,1870,11179,2758,19605,37462,21270,120088,0,233950,3957,14480,40908
2022-09-20,14,2497,9243,2954,70952,0,96973,1592,11048,2351,20475,37061,21267,120008,0,229282,4155,14850,42904
2022-09-20,15,1416,7289,2446,66212,0,72933,1239,11011,2206,20967,36360,21547,120080,0,228162,4023,14678,47849
2022-09-20,16,920,7692,3008,56844,0,59047,1106,10999,1872,22082,38255,22752,119200,0,230390,3903,14937,50758
2022-09-20,17,932,7577,3088,42288,0,59581,1151,11021,1600,22767,37267,22436,119064,0,234091,3801,14821,53352
2022-09-20,18,965,5323,2895,42624,0,51568,1074,10841,1321,21645,34209,20792,124804,0,224144,3579,13880,52873
2022-09-20,19,947,3902,2532,44776,0,41998,1037,10443,1192,19995,31250,19093,118964,0,207501,3346,13412,50269
2022-09-20,20,1069,3630,2224,43224,0,37920,900,10351,1499,18979,28767,17606,108092,0,191837,3153,12997,47400
2022-09-20,21,1122,3575,2030,40360,0,35934,856,10068,1123,18106,26828,16487,99852,0,177462,3044,12577,44742
2022-09-20,22,1133,3431,1934,38396,0,37259,775,9955,727,17031,25494,16023,95852,0,168415,2965,12425,42571
2022-09-20,23,1158,3511,1924,41300,0,40353,746,9952,375,16185,24742,15673,91752,0,164244,2912,12440,41008
2022-09-21,00,1076,4234,1973,39348,0,39508,706,10002,268,15740,24452,15771,89456,0,162512,2870,12471,40256
2022-09-21,01,994,4416,1869,37788,0,38652,731,9993,275,15711,24680,16035,87848,0,164660,2910,12474,39862
2022-09-21,02,999,3987,1846,35836,0,37140,776,10215,281,16326,26072,16774,88168,0,172119,3092,12939,40006
2022-09-21,03,1024,4867,1759,35360,0,36120,828,10751,268,17991,30241,19079,91096,0,190474,3624,14390,41692
2022-09-21,04,1087,7161,2199,35804,0,45809,886,10978,262,20329,34410,21158,102148,0,221172,4030,15514,46217
2022-09-21,05,2046,10500,2688,35552,0,59874,1136,10943,322,20661,38487,22104,112364,0,235134,4180,15601,50305
2022-09-21,06,3968,12732,3261,41808,0,79203,1472,10954,633,19835,39886,22354,115448,0,241370,4202,15334,48713
2022-09-21,07,5548,12791,3640,50072,0,100804,1757,10626,1123,18659,39614,22156,117920,0,242490,4337,14878,43423
2022-09-21,08,6365,13481,4313,55140,0,129158,1923,10460,1474,17960,38603,22061,118744,0,244898,4340,14467,37943
2022-09-21,09,6455,14158,4704,58664,0,149841,1982,10489,1578,18097,36129,22014,120516,0,246337,4291,14302,34576
2022-09-21,10,6368,15015,5104,62360,0,159556,2020,10555,1578,18017,35998,21595,122776,0,244377,4270,14187,34772
2022-09-21,11,5756,14958,5298,62708,0,155155,1888,10612,1584,18237,36610,21127,122832,0,238510,4208,14319,35540
2022-09-21,12,5602,13892,5458,62660,0,147677,1803,10476,1464,18291,37212,21402,119888,0,233670,4086,14293,36268
2022-09-21,13,4649,12745,4429,62012,0,128170,1745,10461,1463,19119,37426,21297,117908,0,227786,4049,14287,38948
2022-09-21,14,3404,11377,3038,58548,0,103029,1394,10642,1103,19871,36824,21202,118100,0,223818,4201,14572,42679
2022-09-21,15,1876,9738,2554,55248,0,69522,1026,10704,717,20577,36020,21570,117536,0,226509,4079,14593,47904
2022-09-21,16,981,11561,2802,46000,0,47197,815,10734,421,21936,37952,22765,116196,0,230123,3946,14794,51096
2022-09-21,17,931,10171,2699,36104,0,49180,871,10793,275,22808,36679,22474,117352,0,236304,3820,14725,53594
2022-09-21,18,930,7360,2268,37640,0,44002,835,10781,277,21818,34180,20846,123916,0,225421,3605,14102,53118
2022-09-21,19,921,6482,1827,37476,0,36989,825,10337,272,20077,31004,19128,118000,0,209450,3394,13261,50155
2022-09-21,20,986,5805,1448,38344,0,35098,796,10183,272,19043,28326,17742,107340,0,193877,3176,12869,47049
2022-09-21,21,1021,6368,1414,34924,0,34290,799,10263,290,18149,26253,16733,99464,0,179412,3037,12747,44709
2022-09-21,22,906,6119,1386,30868,0,32716,852,10193,294,17126,25087,16199,95300,0,170270,2955,12446,42302
2022-09-21,23,876,6605,1350,29500,0,33012,874,9947,319,16195,24421,15805,91044,0,164401,2890,12420,40643
2022-09-22,00,879,6607,1383,27860,0,33170,890,9966,365,15756,24202,15840,88484,0,163203,2866,12426,39842
2022-09-22,01,844,6216,1346,26216,0,35087,969,10226,446,15778,24420,16189,87316,0,164781,2890,12514,39269
2022-09-22,02,796,5345,1377,25276,0,32421,1062,10351,546,16395,25987,17001,87332,0,170954,3082,13179,39260
2022-09-22,03,864,5250,1389,23772,0,33451,1059,10791,543,18018,30090,19239,90408,0,189767,3630,14302,40901
2022-09-22,04,947,9281,2066,24024,0,48578,1110,11184,529,20368,34266,21183,100948,0,220199,4049,15454,45758
2022-09-22,05,1830,11988,2834,24992,0,61131,1278,11223,670,20683,37720,22159,111668,0,234354,4189,15388,50248
2022-09-22,06,3247,13478,3430,27208,0,81712,1532,11191,1067,20086,38768,22314,114784,0,241392,4210,14836,48540
2022-09-22,07,4614,13891,3917,39380,0,111272,1737,11086,1454,19376,37851,21725,117092,0,243411,4351,14922,43095
2022-09-22,08,5413,14346,4597,53224,0,142391,2043,10842,1900,19043,36808,21986,118808,0,246172,4286,14345,37584
2022-09-22,09,5731,13981,4379,62800,0,171711,2277,10922,2126,18819,34706,21881,120396,0,248103,4269,14010,34066
2022-09-22,10,5844,13498,4113,64744,0,179901,2341,11127,2149,18533,34409,21937,122164,0,243630,4304,14059,31843
2022-09-22,11,5606,13483,3818,67492,0,170897,2200,11135,2049,18139,35616,21558,122176,0,238946,4153,14034,32197
2022-09-22,12,5399,12800,3485,67064,0,154524,2046,11126,2227,18184,35778,21659,120072,0,232938,4021,14174,33107
2022-09-22,13,4611,12138,2556,67116,0,128253,1870,10951,2183,18804,36518,21416,118484,0,226832,4008,13953,35633
2022-09-22,14,3363,9981,1772,65512,0,99810,1673,11137,1736,19853,35771,21255,118740,0,224042,4184,14095,40560
2022-09-22,15,1610,9376,1318,61116,0,71129,1457,11309,1290,20690,35575,21510,119080,0,226092,4075,14136,47555
2022-09-22,16,717,11023,1818,50280,0,55704,1464,11449,899,21985,37707,22565,117732,0,229507,3940,14162,51886
2022-09-22,17,769,10060,1863,37404,0,57903,1515,11542,829,22819,36674,22402,118004,0,235380,3782,13980,54066
2022-09-22,18,897,6042,1485,33896,0,54850,1704,11325,868,21842,33808,20951,123996,0,225648,3568,13493,53104
2022-09-22,19,951,5132,965,32900,0,50470,1772,10961,981,20131,30774,19283,118540,0,209879,3341,12979,50087
2022-09-22,20,896,5050,727,30148,0,53371,1840,10369,1490,19039,28376,17880,107380,0,194494,3141,12282,46514
2022-09-22,21,828,4617,658,25804,0,54498,1765,10154,2198,18275,26231,16762,99032,0,180472,2992,12358,43891
2022-09-22,22,767,4743,640,27224,0,58824,1818,9878,2611,17269,24876,16238,95096,0,173435,2913,12007,41759
2022-09-22,23,721,5360,723,24244,0,63467,1920,9718,2797,16392,24281,15903,91036,0,167619,2851,11787,40082
2022-09-23,00,697,5399,767,21532,0,68407,2070,9661,2853,15977,24002,15969,88700,0,165837,2830,11578,39169
2022-09-23,01,656,4832,802,20564,0,68789,2072,9703,2952,15946,24240,16295,87376,0,167560,2849,11511,38704
2022-09-23,02,585,4898,884,21900,0,66519,2085,10443,2780,16582,25494,17097,87112,0,173972,3045,12008,38850
2022-09-23,03,543,5792,980,22000,0,60991,1990,10957,2898,18248,29796,19392,90260,0,191497,3520,13215,40517
2022-09-23,04,653,9304,1466,25276,0,67841,1948,11444,3037,20558,33948,21202,100604,0,220099,3957,14370,44665
2022-09-23,05,1770,12742,2723,29688,0,83963,2128,11406,2915,20730,37683,22078,111108,0,234612,4157,14812,49700
2022-09-23,06,3705,14496,4014,33448,0,96019,2180,11213,2725,19843,38885,22098,114192,0,242543,4207,15018,50785
2022-09-23,07,5451,15112,5014,46368,0,117636,2256,11078,2201,18483,37574,21484,116456,0,244782,4250,14923,48635
2022-09-23,08,6554,15401,5250,56272,0,134950,2419,11045,2200,17803,36485,21297,118236,0,245899,4219,14794,46279
2022-09-23,09,7007,15182,4760,65412,0,151466,2503,11426,2079,17687,34593,21069,120672,0,246475,4129,14848,45149
2022-09-23,10,6508,15048,4994,69976,0,158883,2453,11373,2110,18170,34268,21478,122832,0,239878,4094,14204,44855
2022-09-23,11,5511,14327,4532,73112,0,158754,2383,11275,2160,18428,34953,21194,123024,0,233354,3929,14207,45319
2022-09-23,12,4572,13485,3874,76856,0,138433,2164,11064,2383,18784,35403,21396,120364,0,226885,3815,13911,45815
2022-09-23,13,3887,11642,2654,76852,0,112684,1972,10927,2197,19319,35824,21340,117416,0,223107,3838,13722,47602
2022-09-23,14,2609,9604,1375,75092,0,86141,1895,10836,2164,20086,35313,21227,116600,0,222205,4015,13882,50444
2022-09-23,15,1229,8516,958,69596,0,62812,1740,10825,2167,20696,35061,21308,116728,0,222268,3925,13883,53836
2022-09-23,16,554,8537,1052,61728,0,55320,1627,11137,2076,21915,36964,21854,115136,0,223867,3776,13763,53521
2022-09-23,17,545,7658,811,46968,0,53209,1633,11116,2809,22536,35806,21363,114868,0,226998,3564,12958,53245
2022-09-23,18,580,5002,720,45264,0,46068,1662,10877,2286,21515,32951,20364,119868,0,215520,3381,12452,51337
2022-09-23,19,606,3935,712,47392,0,45628,1699,10725,2186,20194,30105,18851,114424,0,201677,3195,12046,48571
2022-09-23,20,640,3643,680,49040,0,46509,1615,10044,3118,19370,28009,17618,104584,0,189233,3020,11766,45737
2022-09-23,21,675,3938,897,47316,0,44663,1479,9486,4037,18559,26035,16530,97268,0,175856,2873,11477,43785
2022-09-23,22,727,3957,774,46592,0,45386,1405,9182,4964,17554,24577,15901,93984,0,166706,2763,11194,42000
2022-09-23,23,755,3880,786,44388,0,49239,1288,8999,5271,16584,23776,15506,89356,0,160876,2722,10880,40399
2022-09-24,00,809,3748,702,41152,0,57644,1223,8850,6119,16013,23215,15389,86084,0,157555,2683,10724,39472
2022-09-24,01,816,3791,657,37352,0,57862,1155,8908,7033,15822,23270,15470,83672,0,157508,2668,10822,38645
2022-09-24,02,804,3568,595,36172,0,56859,1084,9067,7106,15996,23880,15646,82268,0,158236,2705,11108,38298
2022-09-24,03,848,4508,554,36044,0,54842,1022,9409,8851,16414,25416,16164,81904,0,163061,2855,11509,38700
2022-09-24,04,998,6609,960,36148,0,50545,1127,9660,9265,17336,27368,17304,84452,0,171048,3040,11786,40217
2022-09-24,05,2224,9024,1916,37172,0,55995,1402,9945,9878,17938,29669,18474,87760,0,180966,3317,12251,42584
2022-09-24,06,3768,10090,2990,40108,0,72403,1651,10266,9427,17905,31229,19022,90708,0,193828,3459,12681,44735
2022-09-24,07,4740,12049,3833,53148,0,88550,1915,10449,11379,17458,31136,19129,97388,0,204484,3528,12986,45972
2022-09-24,08,5967,12123,4391,67420,0,98154,2099,10386,12032,16941,30145,18859,100300,0,209781,3501,12803,45485
2022-09-24,09,6684,13189,4801,80748,0,107896,2082,10387,12106,16129,29682,18726,101736,0,213049,3453,12765,45044
2022-09-24,10,6305,12156,4302,88284,0,111436,2007,10406,11450,15942,28018,18189,102264,0,208611,3473,12714,43609
2022-09-24,11,5867,11414,3748,90204,0,111183,1994,10349,11078,15813,27133,17814,103600,0,200575,3406,12635,42578
2022-09-24,12,4856,10102,3240,90068,0,102437,1838,10225,10687,16548,26960,17909,100108,0,195768,3368,12607,41376
2022-09-24,13,3094,9199,2376,91372,0,87524,1318,10201,10569,17682,27367,18112,96152,0,193741,3432,12705,41373
2022-09-24,14,1766,8199,1214,90584,0,70472,1014,10253,11316,18642,28160,18214,94212,0,192778,3671,12853,42934
2022-09-24,15,889,10103,1329,87432,0,61837,814,10276,11218,18910,29600,18761,94688,0,196216,3661,12977,45912
2022-09-24,16,564,11311,1760,79232,0,61402,756,10368,10712,20027,31857,19631,96252,0,200608,3527,13153,47592
2022-09-24,17,680,10940,1690,64372,0,65018,758,10360,10565,20776,30576,19132,98100,0,202933,3384,12800,48813
2022-09-24,18,775,7507,1414,58052,0,61060,706,10286,10651,19864,28159,17995,104808,0,191986,3190,12416,47890
2022-09-24,19,788,6870,923,59404,0,56808,786,10192,9799,18574,26191,16920,102304,0,180695,3023,11981,45753
2022-09-24,20,767,7091,591,56664,0,54584,784,9992,8382,17488,24384,15727,94392,0,169782,2880,11524,43636
2022-09-24,21,702,6574,495,53904,0,49781,760,10042,7270,16454,22655,14775,88144,0,159588,2773,11427,41943
2022-09-24,22,678,6753,568,48308,0,49078,722,9928,6698,15524,21417,14015,83368,0,151260,2708,11308,40500
2022-09-24,23,656,6839,454,46308,0,49039,663,9806,6066,14826,20740,13705,79248,0,144991,2676,11117,39272
2022-09-25,00,690,6770,455,46324,0,51940,615,9713,5829,14446,20254,13571,76376,0,142484,2657,11019,38441
2022-09-25,01,657,6799,462,42960,0,54072,561,9717,5344,14234,20211,13697,74768,0,141343,2675,10973,37918
2022-09-25,02,668,6673,448,42748,0,57572,504,9705,4052,14359,20502,13881,73892,0,141691,2664,11020,37826
2022-09-25,03,607,6549,521,41292,0,55594,450,9792,3327,14711,21310,13815,74368,0,144322,2751,11356,37482
2022-09-25,04,642,6292,960,40504,0,47468,588,9804,1738,15358,21652,14452,76180,0,147643,2930,11516,38055
2022-09-25,05,986,7967,1796,41900,0,48670,819,9930,2686,16424,23335,15441,77584,0,155433,3176,11858,38990
2022-09-25,06,1562,9531,2776,43924,0,59946,1154,10123,2569,17458,24745,16163,78696,0,168574,3317,12426,37388
2022-09-25,07,2161,10334,3720,57260,0,69816,1367,10396,2563,18053,24864,16498,84008,0,179385,3444,12632,34438
2022-09-25,08,2623,10425,4325,74760,0,85840,1449,10339,2975,18581,24683,16321,87844,0,188122,3457,12384,31385
2022-09-25,09,2459,10550,4560,80224,0,100278,1506,10447,2851,18993,24663,16396,89156,0,195179,3445,12215,30114
